"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "LINE" 1685 "381"
"random" "SINE" 488 "381"
"random" "DNA" 2095 "381"
"random" "LTR" 299 "381"
"random" "All" 3984 "382"
"random" "SD" 3983 "382"
"random" "NoSD" 3681 "382"
"random" "LINE" 1664 "382"
"random" "SINE" 475 "382"
"random" "DNA" 2047 "382"
"random" "LTR" 296 "382"
"random" "All" 3982 "383"
"random" "SD" 3982 "383"
"random" "NoSD" 3659 "383"
"random" "LINE" 1741 "383"
"random" "SINE" 449 "383"
"random" "DNA" 2041 "383"
"random" "LTR" 291 "383"
"random" "All" 3983 "384"
"random" "SD" 3983 "384"
"random" "NoSD" 3710 "384"
"random" "LINE" 1695 "384"
"random" "SINE" 494 "384"
"random" "DNA" 2161 "384"
"random" "LTR" 290 "384"
"random" "All" 3982 "385"
"random" "SD" 3981 "385"
"random" "NoSD" 3638 "385"
"random" "LINE" 1625 "385"
"random" "SINE" 474 "385"
"random" "DNA" 2110 "385"
"random" "LTR" 283 "385"
"random" "All" 3981 "386"
"random" "SD" 3981 "386"
"random" "NoSD" 3664 "386"
"random" "LINE" 1775 "386"
"random" "SINE" 469 "386"
"random" "DNA" 2060 "386"
"random" "LTR" 301 "386"
"random" "All" 3982 "387"
"random" "SD" 3981 "387"
"random" "NoSD" 3625 "387"
"random" "LINE" 1714 "387"
"random" "SINE" 435 "387"
"random" "DNA" 2095 "387"
"random" "LTR" 271 "387"
"random" "All" 3984 "388"
"random" "SD" 3983 "388"
"random" "NoSD" 3652 "388"
"random" "LINE" 1688 "388"
"random" "SINE" 481 "388"
"random" "DNA" 2108 "388"
"random" "LTR" 261 "388"
"random" "All" 3985 "389"
"random" "SD" 3985 "389"
"random" "NoSD" 3659 "389"
"random" "LINE" 1657 "389"
"random" "SINE" 481 "389"
"random" "DNA" 2057 "389"
"random" "LTR" 262 "389"
"random" "All" 3987 "390"
"random" "SD" 3987 "390"
"random" "NoSD" 3686 "390"
"random" "LINE" 1742 "390"
"random" "SINE" 473 "390"
"random" "DNA" 2114 "390"
"random" "LTR" 302 "390"
"random" "All" 3985 "391"
"random" "SD" 3985 "391"
"random" "NoSD" 3675 "391"
"random" "LINE" 1700 "391"
"random" "SINE" 471 "391"
"random" "DNA" 2109 "391"
"random" "LTR" 308 "391"
"random" "All" 3985 "392"
"random" "SD" 3985 "392"
"random" "NoSD" 3675 "392"
"random" "LINE" 1746 "392"
"random" "SINE" 484 "392"
"random" "DNA" 2023 "392"
"random" "LTR" 278 "392"
"random" "All" 3981 "393"
"random" "SD" 3979 "393"
"random" "NoSD" 3638 "393"
"random" "LINE" 1652 "393"
"random" "SINE" 452 "393"
"random" "DNA" 2075 "393"
"random" "LTR" 291 "393"
"random" "All" 3984 "394"
"random" "SD" 3984 "394"
"random" "NoSD" 3680 "394"
"random" "LINE" 1699 "394"
"random" "SINE" 455 "394"
"random" "DNA" 2090 "394"
"random" "LTR" 301 "394"
"random" "All" 3980 "395"
"random" "SD" 3979 "395"
"random" "NoSD" 3658 "395"
"random" "LINE" 1674 "395"
"random" "SINE" 490 "395"
"random" "DNA" 2075 "395"
"random" "LTR" 271 "395"
"random" "All" 3985 "396"
"random" "SD" 3984 "396"
"random" "NoSD" 3661 "396"
"random" "LINE" 1715 "396"
"random" "SINE" 430 "396"
"random" "DNA" 2040 "396"
"random" "LTR" 296 "396"
"random" "All" 3985 "397"
"random" "SD" 3985 "397"
"random" "NoSD" 3679 "397"
"random" "LINE" 1713 "397"
"random" "SINE" 501 "397"
"random" "DNA" 2090 "397"
"random" "LTR" 275 "397"
"random" "All" 3986 "398"
"random" "SD" 3985 "398"
"random" "NoSD" 3654 "398"
"random" "LINE" 1639 "398"
"random" "SINE" 488 "398"
"random" "DNA" 2095 "398"
"random" "LTR" 258 "398"
"random" "All" 3985 "399"
"random" "SD" 3984 "399"
"random" "NoSD" 3649 "399"
"random" "LINE" 1728 "399"
"random" "SINE" 434 "399"
"random" "DNA" 2074 "399"
"random" "LTR" 314 "399"
"random" "All" 3984 "400"
"random" "SD" 3983 "400"
"random" "NoSD" 3649 "400"
"random" "LINE" 1649 "400"
"random" "SINE" 464 "400"
"random" "DNA" 2050 "400"
"random" "LTR" 287 "400"
"random" "All" 3986 "401"
"random" "SD" 3985 "401"
"random" "NoSD" 3641 "401"
"random" "LINE" 1664 "401"
"random" "SINE" 427 "401"
"random" "DNA" 2086 "401"
"random" "LTR" 306 "401"
"random" "All" 3979 "402"
"random" "SD" 3979 "402"
"random" "NoSD" 3685 "402"
"random" "LINE" 1704 "402"
"random" "SINE" 455 "402"
"random" "DNA" 2169 "402"
"random" "LTR" 288 "402"
"random" "All" 3988 "403"
"random" "SD" 3988 "403"
"random" "NoSD" 3647 "403"
"random" "LINE" 1667 "403"
"random" "SINE" 470 "403"
"random" "DNA" 2010 "403"
"random" "LTR" 282 "403"
"random" "All" 3987 "404"
"random" "SD" 3985 "404"
"random" "NoSD" 3681 "404"
"random" "LINE" 1704 "404"
"random" "SINE" 450 "404"
"random" "DNA" 2104 "404"
"random" "LTR" 284 "404"
"random" "All" 3984 "405"
"random" "SD" 3984 "405"
"random" "NoSD" 3648 "405"
"random" "LINE" 1640 "405"
"random" "SINE" 471 "405"
"random" "DNA" 2064 "405"
"random" "LTR" 316 "405"
"random" "All" 3984 "406"
"random" "SD" 3983 "406"
"random" "NoSD" 3668 "406"
"random" "LINE" 1681 "406"
"random" "SINE" 476 "406"
"random" "DNA" 2101 "406"
"random" "LTR" 295 "406"
"random" "All" 3982 "407"
"random" "SD" 3982 "407"
"random" "NoSD" 3652 "407"
"random" "LINE" 1709 "407"
"random" "SINE" 472 "407"
"random" "DNA" 2037 "407"
"random" "LTR" 289 "407"
"random" "All" 3982 "408"
"random" "SD" 3981 "408"
"random" "NoSD" 3674 "408"
"random" "LINE" 1670 "408"
"random" "SINE" 475 "408"
"random" "DNA" 2090 "408"
"random" "LTR" 284 "408"
"random" "All" 3985 "409"
"random" "SD" 3985 "409"
"random" "NoSD" 3685 "409"
"random" "LINE" 1732 "409"
"random" "SINE" 453 "409"
"random" "DNA" 2086 "409"
"random" "LTR" 298 "409"
"random" "All" 3985 "410"
"random" "SD" 3985 "410"
"random" "NoSD" 3641 "410"
"random" "LINE" 1664 "410"
"random" "SINE" 468 "410"
"random" "DNA" 2076 "410"
"random" "LTR" 276 "410"
"random" "All" 3984 "411"
"random" "SD" 3984 "411"
"random" "NoSD" 3663 "411"
"random" "LINE" 1625 "411"
"random" "SINE" 434 "411"
"random" "DNA" 2077 "411"
"random" "LTR" 316 "411"
"random" "All" 3985 "412"
"random" "SD" 3984 "412"
"random" "NoSD" 3684 "412"
"random" "LINE" 1743 "412"
"random" "SINE" 439 "412"
"random" "DNA" 2064 "412"
"random" "LTR" 288 "412"
"random" "All" 3984 "413"
"random" "SD" 3984 "413"
"random" "NoSD" 3662 "413"
"random" "LINE" 1724 "413"
"random" "SINE" 436 "413"
"random" "DNA" 2136 "413"
"random" "LTR" 295 "413"
"random" "All" 3985 "414"
"random" "SD" 3982 "414"
"random" "NoSD" 3632 "414"
"random" "LINE" 1652 "414"
"random" "SINE" 470 "414"
"random" "DNA" 2118 "414"
"random" "LTR" 266 "414"
"random" "All" 3986 "415"
"random" "SD" 3985 "415"
"random" "NoSD" 3658 "415"
"random" "LINE" 1651 "415"
"random" "SINE" 451 "415"
"random" "DNA" 2082 "415"
"random" "LTR" 276 "415"
"random" "All" 3986 "416"
"random" "SD" 3986 "416"
"random" "NoSD" 3649 "416"
"random" "LINE" 1718 "416"
"random" "SINE" 458 "416"
"random" "DNA" 2080 "416"
"random" "LTR" 276 "416"
"random" "All" 3984 "417"
"random" "SD" 3984 "417"
"random" "NoSD" 3689 "417"
"random" "LINE" 1694 "417"
"random" "SINE" 438 "417"
"random" "DNA" 2093 "417"
"random" "LTR" 262 "417"
"random" "All" 3987 "418"
"random" "SD" 3986 "418"
"random" "NoSD" 3618 "418"
"random" "LINE" 1612 "418"
"random" "SINE" 466 "418"
"random" "DNA" 2063 "418"
"random" "LTR" 275 "418"
"random" "All" 3988 "419"
"random" "SD" 3987 "419"
"random" "NoSD" 3680 "419"
"random" "LINE" 1647 "419"
"random" "SINE" 488 "419"
"random" "DNA" 2098 "419"
"random" "LTR" 281 "419"
"random" "All" 3985 "420"
"random" "SD" 3984 "420"
"random" "NoSD" 3629 "420"
"random" "LINE" 1726 "420"
"random" "SINE" 462 "420"
"random" "DNA" 2048 "420"
"random" "LTR" 285 "420"
"random" "All" 3984 "421"
"random" "SD" 3984 "421"
"random" "NoSD" 3688 "421"
"random" "LINE" 1753 "421"
"random" "SINE" 471 "421"
"random" "DNA" 2091 "421"
"random" "LTR" 286 "421"
"random" "All" 3980 "422"
"random" "SD" 3979 "422"
"random" "NoSD" 3678 "422"
"random" "LINE" 1654 "422"
"random" "SINE" 479 "422"
"random" "DNA" 2134 "422"
"random" "LTR" 291 "422"
"random" "All" 3984 "423"
"random" "SD" 3983 "423"
"random" "NoSD" 3664 "423"
"random" "LINE" 1732 "423"
"random" "SINE" 453 "423"
"random" "DNA" 2134 "423"
"random" "LTR" 288 "423"
"random" "All" 3985 "424"
"random" "SD" 3985 "424"
"random" "NoSD" 3634 "424"
"random" "LINE" 1623 "424"
"random" "SINE" 476 "424"
"random" "DNA" 2059 "424"
"random" "LTR" 300 "424"
"random" "All" 3983 "425"
"random" "SD" 3982 "425"
"random" "NoSD" 3711 "425"
"random" "LINE" 1737 "425"
"random" "SINE" 499 "425"
"random" "DNA" 2127 "425"
"random" "LTR" 287 "425"
"random" "All" 3986 "426"
"random" "SD" 3986 "426"
"random" "NoSD" 3670 "426"
"random" "LINE" 1697 "426"
"random" "SINE" 483 "426"
"random" "DNA" 2052 "426"
"random" "LTR" 310 "426"
"random" "All" 3986 "427"
"random" "SD" 3986 "427"
"random" "NoSD" 3678 "427"
"random" "LINE" 1687 "427"
"random" "SINE" 475 "427"
"random" "DNA" 2146 "427"
"random" "LTR" 281 "427"
"random" "All" 3985 "428"
"random" "SD" 3985 "428"
"random" "NoSD" 3667 "428"
"random" "LINE" 1694 "428"
"random" "SINE" 449 "428"
"random" "DNA" 2142 "428"
"random" "LTR" 313 "428"
"random" "All" 3985 "429"
"random" "SD" 3982 "429"
"random" "NoSD" 3670 "429"
"random" "LINE" 1685 "429"
"random" "SINE" 467 "429"
"random" "DNA" 2114 "429"
"random" "LTR" 294 "429"
"random" "All" 3983 "430"
"random" "SD" 3983 "430"
"random" "NoSD" 3664 "430"
"random" "LINE" 1661 "430"
"random" "SINE" 464 "430"
"random" "DNA" 2100 "430"
"random" "LTR" 294 "430"
"random" "All" 3983 "431"
"random" "SD" 3982 "431"
"random" "NoSD" 3692 "431"
"random" "LINE" 1711 "431"
"random" "SINE" 471 "431"
"random" "DNA" 2106 "431"
"random" "LTR" 247 "431"
"random" "All" 3984 "432"
"random" "SD" 3984 "432"
"random" "NoSD" 3653 "432"
"random" "LINE" 1681 "432"
"random" "SINE" 437 "432"
"random" "DNA" 2120 "432"
"random" "LTR" 320 "432"
"random" "All" 3987 "433"
"random" "SD" 3985 "433"
"random" "NoSD" 3660 "433"
"random" "LINE" 1700 "433"
"random" "SINE" 435 "433"
"random" "DNA" 2097 "433"
"random" "LTR" 288 "433"
"random" "All" 3983 "434"
"random" "SD" 3982 "434"
"random" "NoSD" 3674 "434"
"random" "LINE" 1688 "434"
"random" "SINE" 467 "434"
"random" "DNA" 2051 "434"
"random" "LTR" 303 "434"
"random" "All" 3980 "435"
"random" "SD" 3978 "435"
"random" "NoSD" 3669 "435"
"random" "LINE" 1653 "435"
"random" "SINE" 416 "435"
"random" "DNA" 2104 "435"
"random" "LTR" 290 "435"
"random" "All" 3983 "436"
"random" "SD" 3983 "436"
"random" "NoSD" 3671 "436"
"random" "LINE" 1704 "436"
"random" "SINE" 462 "436"
"random" "DNA" 2118 "436"
"random" "LTR" 241 "436"
"random" "All" 3985 "437"
"random" "SD" 3984 "437"
"random" "NoSD" 3665 "437"
"random" "LINE" 1739 "437"
"random" "SINE" 459 "437"
"random" "DNA" 2083 "437"
"random" "LTR" 264 "437"
"random" "All" 3983 "438"
"random" "SD" 3983 "438"
"random" "NoSD" 3645 "438"
"random" "LINE" 1711 "438"
"random" "SINE" 473 "438"
"random" "DNA" 2078 "438"
"random" "LTR" 274 "438"
"random" "All" 3982 "439"
"random" "SD" 3982 "439"
"random" "NoSD" 3646 "439"
"random" "LINE" 1723 "439"
"random" "SINE" 450 "439"
"random" "DNA" 2049 "439"
"random" "LTR" 298 "439"
"random" "All" 3985 "440"
"random" "SD" 3985 "440"
"random" "NoSD" 3668 "440"
"random" "LINE" 1706 "440"
"random" "SINE" 479 "440"
"random" "DNA" 2110 "440"
"random" "LTR" 265 "440"
"random" "All" 3982 "441"
"random" "SD" 3982 "441"
"random" "NoSD" 3673 "441"
"random" "LINE" 1690 "441"
"random" "SINE" 430 "441"
"random" "DNA" 2069 "441"
"random" "LTR" 281 "441"
"random" "All" 3985 "442"
"random" "SD" 3984 "442"
"random" "NoSD" 3669 "442"
"random" "LINE" 1656 "442"
"random" "SINE" 457 "442"
"random" "DNA" 2146 "442"
"random" "LTR" 323 "442"
"random" "All" 3981 "443"
"random" "SD" 3981 "443"
"random" "NoSD" 3661 "443"
"random" "LINE" 1654 "443"
"random" "SINE" 448 "443"
"random" "DNA" 2112 "443"
"random" "LTR" 270 "443"
"random" "All" 3983 "444"
"random" "SD" 3983 "444"
"random" "NoSD" 3667 "444"
"random" "LINE" 1701 "444"
"random" "SINE" 461 "444"
"random" "DNA" 2033 "444"
"random" "LTR" 295 "444"
"random" "All" 3983 "445"
"random" "SD" 3983 "445"
"random" "NoSD" 3670 "445"
"random" "LINE" 1693 "445"
"random" "SINE" 483 "445"
"random" "DNA" 2122 "445"
"random" "LTR" 274 "445"
"random" "All" 3984 "446"
"random" "SD" 3984 "446"
"random" "NoSD" 3663 "446"
"random" "LINE" 1728 "446"
"random" "SINE" 465 "446"
"random" "DNA" 2097 "446"
"random" "LTR" 286 "446"
"random" "All" 3986 "447"
"random" "SD" 3986 "447"
"random" "NoSD" 3656 "447"
"random" "LINE" 1711 "447"
"random" "SINE" 454 "447"
"random" "DNA" 2051 "447"
"random" "LTR" 268 "447"
"random" "All" 3984 "448"
"random" "SD" 3984 "448"
"random" "NoSD" 3670 "448"
"random" "LINE" 1697 "448"
"random" "SINE" 438 "448"
"random" "DNA" 2090 "448"
"random" "LTR" 313 "448"
"random" "All" 3982 "449"
"random" "SD" 3979 "449"
"random" "NoSD" 3659 "449"
"random" "LINE" 1716 "449"
"random" "SINE" 448 "449"
"random" "DNA" 2099 "449"
"random" "LTR" 304 "449"
"random" "All" 3982 "450"
"random" "SD" 3982 "450"
"random" "NoSD" 3610 "450"
"random" "LINE" 1644 "450"
"random" "SINE" 465 "450"
"random" "DNA" 2070 "450"
"random" "LTR" 286 "450"
"random" "All" 3987 "451"
"random" "SD" 3987 "451"
"random" "NoSD" 3684 "451"
"random" "LINE" 1724 "451"
"random" "SINE" 477 "451"
"random" "DNA" 2150 "451"
"random" "LTR" 280 "451"
"random" "All" 3981 "452"
"random" "SD" 3980 "452"
"random" "NoSD" 3623 "452"
"random" "LINE" 1696 "452"
"random" "SINE" 484 "452"
"random" "DNA" 2058 "452"
"random" "LTR" 287 "452"
"random" "All" 3986 "453"
"random" "SD" 3986 "453"
"random" "NoSD" 3677 "453"
"random" "LINE" 1713 "453"
"random" "SINE" 463 "453"
"random" "DNA" 2075 "453"
"random" "LTR" 314 "453"
"random" "All" 3984 "454"
"random" "SD" 3984 "454"
"random" "NoSD" 3657 "454"
"random" "LINE" 1704 "454"
"random" "SINE" 478 "454"
"random" "DNA" 2118 "454"
"random" "LTR" 282 "454"
"random" "All" 3982 "455"
"random" "SD" 3982 "455"
"random" "NoSD" 3649 "455"
"random" "LINE" 1680 "455"
"random" "SINE" 457 "455"
"random" "DNA" 2087 "455"
"random" "LTR" 267 "455"
"random" "All" 3985 "456"
"random" "SD" 3985 "456"
"random" "NoSD" 3650 "456"
"random" "LINE" 1686 "456"
"random" "SINE" 461 "456"
"random" "DNA" 2014 "456"
"random" "LTR" 275 "456"
"random" "All" 3980 "457"
"random" "SD" 3980 "457"
"random" "NoSD" 3618 "457"
"random" "LINE" 1635 "457"
"random" "SINE" 455 "457"
"random" "DNA" 2093 "457"
"random" "LTR" 308 "457"
"random" "All" 3981 "458"
"random" "SD" 3979 "458"
"random" "NoSD" 3660 "458"
"random" "LINE" 1657 "458"
"random" "SINE" 498 "458"
"random" "DNA" 2162 "458"
"random" "LTR" 294 "458"
"random" "All" 3981 "459"
"random" "SD" 3981 "459"
"random" "NoSD" 3650 "459"
"random" "LINE" 1676 "459"
"random" "SINE" 463 "459"
"random" "DNA" 2110 "459"
"random" "LTR" 276 "459"
"random" "All" 3983 "460"
"random" "SD" 3982 "460"
"random" "NoSD" 3681 "460"
"random" "LINE" 1727 "460"
"random" "SINE" 469 "460"
"random" "DNA" 2094 "460"
"random" "LTR" 255 "460"
"random" "All" 3984 "461"
"random" "SD" 3984 "461"
"random" "NoSD" 3653 "461"
"random" "LINE" 1706 "461"
"random" "SINE" 480 "461"
"random" "DNA" 2034 "461"
"random" "LTR" 299 "461"
"random" "All" 3988 "462"
"random" "SD" 3988 "462"
"random" "NoSD" 3673 "462"
"random" "LINE" 1698 "462"
"random" "SINE" 479 "462"
"random" "DNA" 2081 "462"
"random" "LTR" 276 "462"
"random" "All" 3985 "463"
"random" "SD" 3984 "463"
"random" "NoSD" 3643 "463"
"random" "LINE" 1685 "463"
"random" "SINE" 447 "463"
"random" "DNA" 2081 "463"
"random" "LTR" 298 "463"
"random" "All" 3983 "464"
"random" "SD" 3983 "464"
"random" "NoSD" 3652 "464"
"random" "LINE" 1714 "464"
"random" "SINE" 454 "464"
"random" "DNA" 2087 "464"
"random" "LTR" 282 "464"
"random" "All" 3984 "465"
"random" "SD" 3984 "465"
"random" "NoSD" 3653 "465"
"random" "LINE" 1689 "465"
"random" "SINE" 474 "465"
"random" "DNA" 2133 "465"
"random" "LTR" 293 "465"
"random" "All" 3986 "466"
"random" "SD" 3986 "466"
"random" "NoSD" 3665 "466"
"random" "LINE" 1663 "466"
"random" "SINE" 435 "466"
"random" "DNA" 2070 "466"
"random" "LTR" 317 "466"
"random" "All" 3985 "467"
"random" "SD" 3984 "467"
"random" "NoSD" 3684 "467"
"random" "LINE" 1702 "467"
"random" "SINE" 502 "467"
"random" "DNA" 2108 "467"
"random" "LTR" 294 "467"
"random" "All" 3976 "468"
"random" "SD" 3974 "468"
"random" "NoSD" 3642 "468"
"random" "LINE" 1692 "468"
"random" "SINE" 453 "468"
"random" "DNA" 2037 "468"
"random" "LTR" 288 "468"
"random" "All" 3981 "469"
"random" "SD" 3978 "469"
"random" "NoSD" 3675 "469"
"random" "LINE" 1702 "469"
"random" "SINE" 484 "469"
"random" "DNA" 2077 "469"
"random" "LTR" 274 "469"
"random" "All" 3979 "470"
"random" "SD" 3979 "470"
"random" "NoSD" 3669 "470"
"random" "LINE" 1654 "470"
"random" "SINE" 455 "470"
"random" "DNA" 2089 "470"
"random" "LTR" 282 "470"
"random" "All" 3986 "471"
"random" "SD" 3985 "471"
"random" "NoSD" 3683 "471"
"random" "LINE" 1757 "471"
"random" "SINE" 443 "471"
"random" "DNA" 2105 "471"
"random" "LTR" 298 "471"
"random" "All" 3985 "472"
"random" "SD" 3984 "472"
"random" "NoSD" 3679 "472"
"random" "LINE" 1675 "472"
"random" "SINE" 444 "472"
"random" "DNA" 2151 "472"
"random" "LTR" 295 "472"
"random" "All" 3985 "473"
"random" "SD" 3983 "473"
"random" "NoSD" 3652 "473"
"random" "LINE" 1708 "473"
"random" "SINE" 484 "473"
"random" "DNA" 2075 "473"
"random" "LTR" 302 "473"
"random" "All" 3988 "474"
"random" "SD" 3988 "474"
"random" "NoSD" 3685 "474"
"random" "LINE" 1688 "474"
"random" "SINE" 450 "474"
"random" "DNA" 2141 "474"
"random" "LTR" 309 "474"
"random" "All" 3983 "475"
"random" "SD" 3983 "475"
"random" "NoSD" 3651 "475"
"random" "LINE" 1735 "475"
"random" "SINE" 484 "475"
"random" "DNA" 2072 "475"
"random" "LTR" 290 "475"
"random" "All" 3981 "476"
"random" "SD" 3981 "476"
"random" "NoSD" 3662 "476"
"random" "LINE" 1692 "476"
"random" "SINE" 472 "476"
"random" "DNA" 2083 "476"
"random" "LTR" 276 "476"
"random" "All" 3982 "477"
"random" "SD" 3981 "477"
"random" "NoSD" 3663 "477"
"random" "LINE" 1732 "477"
"random" "SINE" 455 "477"
"random" "DNA" 2071 "477"
"random" "LTR" 273 "477"
"random" "All" 3985 "478"
"random" "SD" 3984 "478"
"random" "NoSD" 3674 "478"
"random" "LINE" 1631 "478"
"random" "SINE" 421 "478"
"random" "DNA" 2129 "478"
"random" "LTR" 294 "478"
"random" "All" 3984 "479"
"random" "SD" 3983 "479"
"random" "NoSD" 3682 "479"
"random" "LINE" 1689 "479"
"random" "SINE" 479 "479"
"random" "DNA" 2068 "479"
"random" "LTR" 278 "479"
"random" "All" 3981 "480"
"random" "SD" 3981 "480"
"random" "NoSD" 3670 "480"
"random" "LINE" 1723 "480"
"random" "SINE" 454 "480"
"random" "DNA" 2096 "480"
"random" "LTR" 281 "480"
"random" "All" 3982 "481"
"random" "SD" 3982 "481"
"random" "NoSD" 3682 "481"
"random" "LINE" 1686 "481"
"random" "SINE" 443 "481"
"random" "DNA" 2086 "481"
"random" "LTR" 297 "481"
"random" "All" 3979 "482"
"random" "SD" 3979 "482"
"random" "NoSD" 3655 "482"
"random" "LINE" 1708 "482"
"random" "SINE" 438 "482"
"random" "DNA" 2063 "482"
"random" "LTR" 283 "482"
"random" "All" 3987 "483"
"random" "SD" 3987 "483"
"random" "NoSD" 3635 "483"
"random" "LINE" 1670 "483"
"random" "SINE" 467 "483"
"random" "DNA" 2079 "483"
"random" "LTR" 282 "483"
"random" "All" 3982 "484"
"random" "SD" 3981 "484"
"random" "NoSD" 3685 "484"
"random" "LINE" 1746 "484"
"random" "SINE" 445 "484"
"random" "DNA" 2130 "484"
"random" "LTR" 290 "484"
"random" "All" 3984 "485"
"random" "SD" 3984 "485"
"random" "NoSD" 3667 "485"
"random" "LINE" 1661 "485"
"random" "SINE" 479 "485"
"random" "DNA" 2094 "485"
"random" "LTR" 298 "485"
"random" "All" 3982 "486"
"random" "SD" 3981 "486"
"random" "NoSD" 3662 "486"
"random" "LINE" 1688 "486"
"random" "SINE" 487 "486"
"random" "DNA" 2116 "486"
"random" "LTR" 272 "486"
"random" "All" 3981 "487"
"random" "SD" 3981 "487"
"random" "NoSD" 3679 "487"
"random" "LINE" 1666 "487"
"random" "SINE" 453 "487"
"random" "DNA" 2045 "487"
"random" "LTR" 291 "487"
"random" "All" 3983 "488"
"random" "SD" 3983 "488"
"random" "NoSD" 3670 "488"
"random" "LINE" 1685 "488"
"random" "SINE" 489 "488"
"random" "DNA" 2109 "488"
"random" "LTR" 312 "488"
"random" "All" 3980 "489"
"random" "SD" 3980 "489"
"random" "NoSD" 3653 "489"
"random" "LINE" 1698 "489"
"random" "SINE" 470 "489"
"random" "DNA" 2042 "489"
"random" "LTR" 294 "489"
"random" "All" 3980 "490"
"random" "SD" 3978 "490"
"random" "NoSD" 3658 "490"
"random" "LINE" 1667 "490"
"random" "SINE" 495 "490"
"random" "DNA" 2045 "490"
"random" "LTR" 298 "490"
"random" "All" 3985 "491"
"random" "SD" 3982 "491"
"random" "NoSD" 3676 "491"
"random" "LINE" 1698 "491"
"random" "SINE" 443 "491"
"random" "DNA" 2098 "491"
"random" "LTR" 283 "491"
"random" "All" 3985 "492"
"random" "SD" 3985 "492"
"random" "NoSD" 3684 "492"
"random" "LINE" 1651 "492"
"random" "SINE" 480 "492"
"random" "DNA" 2082 "492"
"random" "LTR" 320 "492"
"random" "All" 3983 "493"
"random" "SD" 3982 "493"
"random" "NoSD" 3617 "493"
"random" "LINE" 1649 "493"
"random" "SINE" 435 "493"
"random" "DNA" 2085 "493"
"random" "LTR" 301 "493"
"random" "All" 3982 "494"
"random" "SD" 3982 "494"
"random" "NoSD" 3677 "494"
"random" "LINE" 1671 "494"
"random" "SINE" 469 "494"
"random" "DNA" 2188 "494"
"random" "LTR" 280 "494"
"random" "All" 3984 "495"
"random" "SD" 3983 "495"
"random" "NoSD" 3662 "495"
"random" "LINE" 1659 "495"
"random" "SINE" 485 "495"
"random" "DNA" 2051 "495"
"random" "LTR" 269 "495"
"random" "All" 3984 "496"
"random" "SD" 3983 "496"
"random" "NoSD" 3665 "496"
"random" "LINE" 1783 "496"
"random" "SINE" 430 "496"
"random" "DNA" 2091 "496"
"random" "LTR" 284 "496"
"random" "All" 3983 "497"
"random" "SD" 3983 "497"
"random" "NoSD" 3693 "497"
"random" "LINE" 1677 "497"
"random" "SINE" 465 "497"
"random" "DNA" 2103 "497"
"random" "LTR" 284 "497"
"random" "All" 3985 "498"
"random" "SD" 3984 "498"
"random" "NoSD" 3654 "498"
"random" "LINE" 1687 "498"
"random" "SINE" 469 "498"
"random" "DNA" 2062 "498"
"random" "LTR" 250 "498"
"random" "All" 3981 "499"
"random" "SD" 3981 "499"
"random" "NoSD" 3681 "499"
