"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "LTR" 155 "129"
"random" "All" 3537 "130"
"random" "SD" 3463 "130"
"random" "NoSD" 2756 "130"
"random" "LINE" 942 "130"
"random" "SINE" 207 "130"
"random" "DNA" 1154 "130"
"random" "LTR" 164 "130"
"random" "All" 3565 "131"
"random" "SD" 3497 "131"
"random" "NoSD" 2795 "131"
"random" "LINE" 966 "131"
"random" "SINE" 243 "131"
"random" "DNA" 1192 "131"
"random" "LTR" 158 "131"
"random" "All" 3530 "132"
"random" "SD" 3470 "132"
"random" "NoSD" 2761 "132"
"random" "LINE" 862 "132"
"random" "SINE" 216 "132"
"random" "DNA" 1193 "132"
"random" "LTR" 165 "132"
"random" "All" 3540 "133"
"random" "SD" 3472 "133"
"random" "NoSD" 2790 "133"
"random" "LINE" 941 "133"
"random" "SINE" 242 "133"
"random" "DNA" 1199 "133"
"random" "LTR" 148 "133"
"random" "All" 3547 "134"
"random" "SD" 3489 "134"
"random" "NoSD" 2772 "134"
"random" "LINE" 861 "134"
"random" "SINE" 241 "134"
"random" "DNA" 1183 "134"
"random" "LTR" 134 "134"
"random" "All" 3557 "135"
"random" "SD" 3488 "135"
"random" "NoSD" 2803 "135"
"random" "LINE" 954 "135"
"random" "SINE" 206 "135"
"random" "DNA" 1141 "135"
"random" "LTR" 156 "135"
"random" "All" 3537 "136"
"random" "SD" 3477 "136"
"random" "NoSD" 2758 "136"
"random" "LINE" 928 "136"
"random" "SINE" 234 "136"
"random" "DNA" 1167 "136"
"random" "LTR" 177 "136"
"random" "All" 3534 "137"
"random" "SD" 3472 "137"
"random" "NoSD" 2792 "137"
"random" "LINE" 961 "137"
"random" "SINE" 209 "137"
"random" "DNA" 1190 "137"
"random" "LTR" 151 "137"
"random" "All" 3544 "138"
"random" "SD" 3487 "138"
"random" "NoSD" 2798 "138"
"random" "LINE" 899 "138"
"random" "SINE" 248 "138"
"random" "DNA" 1160 "138"
"random" "LTR" 152 "138"
"random" "All" 3582 "139"
"random" "SD" 3507 "139"
"random" "NoSD" 2818 "139"
"random" "LINE" 952 "139"
"random" "SINE" 223 "139"
"random" "DNA" 1230 "139"
"random" "LTR" 169 "139"
"random" "All" 3576 "140"
"random" "SD" 3495 "140"
"random" "NoSD" 2810 "140"
"random" "LINE" 918 "140"
"random" "SINE" 224 "140"
"random" "DNA" 1214 "140"
"random" "LTR" 156 "140"
"random" "All" 3529 "141"
"random" "SD" 3464 "141"
"random" "NoSD" 2768 "141"
"random" "LINE" 925 "141"
"random" "SINE" 213 "141"
"random" "DNA" 1184 "141"
"random" "LTR" 160 "141"
"random" "All" 3555 "142"
"random" "SD" 3492 "142"
"random" "NoSD" 2771 "142"
"random" "LINE" 901 "142"
"random" "SINE" 219 "142"
"random" "DNA" 1146 "142"
"random" "LTR" 187 "142"
"random" "All" 3517 "143"
"random" "SD" 3458 "143"
"random" "NoSD" 2740 "143"
"random" "LINE" 906 "143"
"random" "SINE" 220 "143"
"random" "DNA" 1126 "143"
"random" "LTR" 171 "143"
"random" "All" 3545 "144"
"random" "SD" 3475 "144"
"random" "NoSD" 2802 "144"
"random" "LINE" 897 "144"
"random" "SINE" 221 "144"
"random" "DNA" 1208 "144"
"random" "LTR" 168 "144"
"random" "All" 3545 "145"
"random" "SD" 3474 "145"
"random" "NoSD" 2766 "145"
"random" "LINE" 923 "145"
"random" "SINE" 249 "145"
"random" "DNA" 1165 "145"
"random" "LTR" 157 "145"
"random" "All" 3541 "146"
"random" "SD" 3473 "146"
"random" "NoSD" 2789 "146"
"random" "LINE" 939 "146"
"random" "SINE" 259 "146"
"random" "DNA" 1159 "146"
"random" "LTR" 178 "146"
"random" "All" 3558 "147"
"random" "SD" 3490 "147"
"random" "NoSD" 2817 "147"
"random" "LINE" 944 "147"
"random" "SINE" 240 "147"
"random" "DNA" 1192 "147"
"random" "LTR" 154 "147"
"random" "All" 3572 "148"
"random" "SD" 3514 "148"
"random" "NoSD" 2755 "148"
"random" "LINE" 947 "148"
"random" "SINE" 225 "148"
"random" "DNA" 1189 "148"
"random" "LTR" 175 "148"
"random" "All" 3561 "149"
"random" "SD" 3483 "149"
"random" "NoSD" 2824 "149"
"random" "LINE" 938 "149"
"random" "SINE" 234 "149"
"random" "DNA" 1185 "149"
"random" "LTR" 163 "149"
"random" "All" 3566 "150"
"random" "SD" 3480 "150"
"random" "NoSD" 2805 "150"
"random" "LINE" 885 "150"
"random" "SINE" 239 "150"
"random" "DNA" 1192 "150"
"random" "LTR" 172 "150"
"random" "All" 3563 "151"
"random" "SD" 3491 "151"
"random" "NoSD" 2752 "151"
"random" "LINE" 941 "151"
"random" "SINE" 245 "151"
"random" "DNA" 1184 "151"
"random" "LTR" 163 "151"
"random" "All" 3507 "152"
"random" "SD" 3444 "152"
"random" "NoSD" 2755 "152"
"random" "LINE" 911 "152"
"random" "SINE" 223 "152"
"random" "DNA" 1194 "152"
"random" "LTR" 160 "152"
"random" "All" 3545 "153"
"random" "SD" 3491 "153"
"random" "NoSD" 2746 "153"
"random" "LINE" 917 "153"
"random" "SINE" 240 "153"
"random" "DNA" 1162 "153"
"random" "LTR" 155 "153"
"random" "All" 3528 "154"
"random" "SD" 3463 "154"
"random" "NoSD" 2800 "154"
"random" "LINE" 957 "154"
"random" "SINE" 241 "154"
"random" "DNA" 1196 "154"
"random" "LTR" 165 "154"
"random" "All" 3568 "155"
"random" "SD" 3502 "155"
"random" "NoSD" 2790 "155"
"random" "LINE" 921 "155"
"random" "SINE" 230 "155"
"random" "DNA" 1197 "155"
"random" "LTR" 168 "155"
"random" "All" 3545 "156"
"random" "SD" 3481 "156"
"random" "NoSD" 2788 "156"
"random" "LINE" 925 "156"
"random" "SINE" 209 "156"
"random" "DNA" 1231 "156"
"random" "LTR" 172 "156"
"random" "All" 3549 "157"
"random" "SD" 3483 "157"
"random" "NoSD" 2799 "157"
"random" "LINE" 924 "157"
"random" "SINE" 211 "157"
"random" "DNA" 1224 "157"
"random" "LTR" 166 "157"
"random" "All" 3526 "158"
"random" "SD" 3464 "158"
"random" "NoSD" 2754 "158"
"random" "LINE" 901 "158"
"random" "SINE" 239 "158"
"random" "DNA" 1197 "158"
"random" "LTR" 149 "158"
"random" "All" 3554 "159"
"random" "SD" 3492 "159"
"random" "NoSD" 2756 "159"
"random" "LINE" 918 "159"
"random" "SINE" 230 "159"
"random" "DNA" 1155 "159"
"random" "LTR" 178 "159"
"random" "All" 3531 "160"
"random" "SD" 3464 "160"
"random" "NoSD" 2762 "160"
"random" "LINE" 963 "160"
"random" "SINE" 207 "160"
"random" "DNA" 1132 "160"
"random" "LTR" 155 "160"
"random" "All" 3577 "161"
"random" "SD" 3504 "161"
"random" "NoSD" 2782 "161"
"random" "LINE" 935 "161"
"random" "SINE" 230 "161"
"random" "DNA" 1188 "161"
"random" "LTR" 178 "161"
"random" "All" 3581 "162"
"random" "SD" 3526 "162"
"random" "NoSD" 2762 "162"
"random" "LINE" 931 "162"
"random" "SINE" 232 "162"
"random" "DNA" 1167 "162"
"random" "LTR" 145 "162"
"random" "All" 3502 "163"
"random" "SD" 3441 "163"
"random" "NoSD" 2792 "163"
"random" "LINE" 927 "163"
"random" "SINE" 253 "163"
"random" "DNA" 1181 "163"
"random" "LTR" 168 "163"
"random" "All" 3545 "164"
"random" "SD" 3483 "164"
"random" "NoSD" 2755 "164"
"random" "LINE" 922 "164"
"random" "SINE" 250 "164"
"random" "DNA" 1169 "164"
"random" "LTR" 152 "164"
"random" "All" 3527 "165"
"random" "SD" 3458 "165"
"random" "NoSD" 2740 "165"
"random" "LINE" 901 "165"
"random" "SINE" 232 "165"
"random" "DNA" 1179 "165"
"random" "LTR" 182 "165"
"random" "All" 3538 "166"
"random" "SD" 3479 "166"
"random" "NoSD" 2841 "166"
"random" "LINE" 986 "166"
"random" "SINE" 220 "166"
"random" "DNA" 1181 "166"
"random" "LTR" 170 "166"
"random" "All" 3604 "167"
"random" "SD" 3547 "167"
"random" "NoSD" 2827 "167"
"random" "LINE" 923 "167"
"random" "SINE" 229 "167"
"random" "DNA" 1145 "167"
"random" "LTR" 147 "167"
"random" "All" 3553 "168"
"random" "SD" 3491 "168"
"random" "NoSD" 2754 "168"
"random" "LINE" 924 "168"
"random" "SINE" 242 "168"
"random" "DNA" 1137 "168"
"random" "LTR" 161 "168"
"random" "All" 3544 "169"
"random" "SD" 3496 "169"
"random" "NoSD" 2782 "169"
"random" "LINE" 953 "169"
"random" "SINE" 247 "169"
"random" "DNA" 1177 "169"
"random" "LTR" 145 "169"
"random" "All" 3512 "170"
"random" "SD" 3458 "170"
"random" "NoSD" 2723 "170"
"random" "LINE" 894 "170"
"random" "SINE" 242 "170"
"random" "DNA" 1128 "170"
"random" "LTR" 167 "170"
"random" "All" 3554 "171"
"random" "SD" 3490 "171"
"random" "NoSD" 2812 "171"
"random" "LINE" 899 "171"
"random" "SINE" 235 "171"
"random" "DNA" 1195 "171"
"random" "LTR" 181 "171"
"random" "All" 3532 "172"
"random" "SD" 3470 "172"
"random" "NoSD" 2757 "172"
"random" "LINE" 929 "172"
"random" "SINE" 203 "172"
"random" "DNA" 1184 "172"
"random" "LTR" 153 "172"
"random" "All" 3577 "173"
"random" "SD" 3522 "173"
"random" "NoSD" 2786 "173"
"random" "LINE" 939 "173"
"random" "SINE" 206 "173"
"random" "DNA" 1144 "173"
"random" "LTR" 160 "173"
"random" "All" 3547 "174"
"random" "SD" 3486 "174"
"random" "NoSD" 2799 "174"
"random" "LINE" 947 "174"
"random" "SINE" 244 "174"
"random" "DNA" 1202 "174"
"random" "LTR" 154 "174"
"random" "All" 3560 "175"
"random" "SD" 3498 "175"
"random" "NoSD" 2756 "175"
"random" "LINE" 935 "175"
"random" "SINE" 245 "175"
"random" "DNA" 1177 "175"
"random" "LTR" 176 "175"
"random" "All" 3562 "176"
"random" "SD" 3494 "176"
"random" "NoSD" 2828 "176"
"random" "LINE" 938 "176"
"random" "SINE" 254 "176"
"random" "DNA" 1216 "176"
"random" "LTR" 164 "176"
"random" "All" 3591 "177"
"random" "SD" 3524 "177"
"random" "NoSD" 2797 "177"
"random" "LINE" 932 "177"
"random" "SINE" 210 "177"
"random" "DNA" 1159 "177"
"random" "LTR" 184 "177"
"random" "All" 3570 "178"
"random" "SD" 3509 "178"
"random" "NoSD" 2844 "178"
"random" "LINE" 937 "178"
"random" "SINE" 241 "178"
"random" "DNA" 1245 "178"
"random" "LTR" 170 "178"
"random" "All" 3560 "179"
"random" "SD" 3491 "179"
"random" "NoSD" 2732 "179"
"random" "LINE" 893 "179"
"random" "SINE" 242 "179"
"random" "DNA" 1132 "179"
"random" "LTR" 180 "179"
"random" "All" 3547 "180"
"random" "SD" 3490 "180"
"random" "NoSD" 2790 "180"
"random" "LINE" 935 "180"
"random" "SINE" 242 "180"
"random" "DNA" 1176 "180"
"random" "LTR" 190 "180"
"random" "All" 3570 "181"
"random" "SD" 3520 "181"
"random" "NoSD" 2802 "181"
"random" "LINE" 963 "181"
"random" "SINE" 238 "181"
"random" "DNA" 1176 "181"
"random" "LTR" 149 "181"
"random" "All" 3558 "182"
"random" "SD" 3494 "182"
"random" "NoSD" 2747 "182"
"random" "LINE" 952 "182"
"random" "SINE" 227 "182"
"random" "DNA" 1138 "182"
"random" "LTR" 131 "182"
"random" "All" 3549 "183"
"random" "SD" 3492 "183"
"random" "NoSD" 2781 "183"
"random" "LINE" 929 "183"
"random" "SINE" 231 "183"
"random" "DNA" 1166 "183"
"random" "LTR" 161 "183"
"random" "All" 3564 "184"
"random" "SD" 3492 "184"
"random" "NoSD" 2801 "184"
"random" "LINE" 960 "184"
"random" "SINE" 230 "184"
"random" "DNA" 1159 "184"
"random" "LTR" 177 "184"
"random" "All" 3541 "185"
"random" "SD" 3476 "185"
"random" "NoSD" 2763 "185"
"random" "LINE" 899 "185"
"random" "SINE" 252 "185"
"random" "DNA" 1163 "185"
"random" "LTR" 146 "185"
"random" "All" 3578 "186"
"random" "SD" 3509 "186"
"random" "NoSD" 2815 "186"
"random" "LINE" 950 "186"
"random" "SINE" 230 "186"
"random" "DNA" 1221 "186"
"random" "LTR" 141 "186"
"random" "All" 3575 "187"
"random" "SD" 3516 "187"
"random" "NoSD" 2787 "187"
"random" "LINE" 943 "187"
"random" "SINE" 220 "187"
"random" "DNA" 1169 "187"
"random" "LTR" 152 "187"
"random" "All" 3521 "188"
"random" "SD" 3454 "188"
"random" "NoSD" 2740 "188"
"random" "LINE" 892 "188"
"random" "SINE" 246 "188"
"random" "DNA" 1158 "188"
"random" "LTR" 148 "188"
"random" "All" 3511 "189"
"random" "SD" 3454 "189"
"random" "NoSD" 2697 "189"
"random" "LINE" 860 "189"
"random" "SINE" 244 "189"
"random" "DNA" 1120 "189"
"random" "LTR" 159 "189"
"random" "All" 3596 "190"
"random" "SD" 3537 "190"
"random" "NoSD" 2831 "190"
"random" "LINE" 992 "190"
"random" "SINE" 223 "190"
"random" "DNA" 1160 "190"
"random" "LTR" 166 "190"
"random" "All" 3536 "191"
"random" "SD" 3468 "191"
"random" "NoSD" 2759 "191"
"random" "LINE" 903 "191"
"random" "SINE" 242 "191"
"random" "DNA" 1208 "191"
"random" "LTR" 157 "191"
"random" "All" 3557 "192"
"random" "SD" 3492 "192"
"random" "NoSD" 2804 "192"
"random" "LINE" 948 "192"
"random" "SINE" 219 "192"
"random" "DNA" 1181 "192"
"random" "LTR" 149 "192"
"random" "All" 3575 "193"
"random" "SD" 3514 "193"
"random" "NoSD" 2796 "193"
"random" "LINE" 881 "193"
"random" "SINE" 215 "193"
"random" "DNA" 1191 "193"
"random" "LTR" 182 "193"
"random" "All" 3527 "194"
"random" "SD" 3469 "194"
"random" "NoSD" 2775 "194"
"random" "LINE" 968 "194"
"random" "SINE" 260 "194"
"random" "DNA" 1137 "194"
"random" "LTR" 168 "194"
"random" "All" 3518 "195"
"random" "SD" 3442 "195"
"random" "NoSD" 2768 "195"
"random" "LINE" 917 "195"
"random" "SINE" 241 "195"
"random" "DNA" 1220 "195"
"random" "LTR" 148 "195"
"random" "All" 3545 "196"
"random" "SD" 3467 "196"
"random" "NoSD" 2786 "196"
"random" "LINE" 930 "196"
"random" "SINE" 243 "196"
"random" "DNA" 1188 "196"
"random" "LTR" 156 "196"
"random" "All" 3547 "197"
"random" "SD" 3491 "197"
"random" "NoSD" 2816 "197"
"random" "LINE" 978 "197"
"random" "SINE" 240 "197"
"random" "DNA" 1184 "197"
"random" "LTR" 166 "197"
"random" "All" 3562 "198"
"random" "SD" 3502 "198"
"random" "NoSD" 2826 "198"
"random" "LINE" 949 "198"
"random" "SINE" 234 "198"
"random" "DNA" 1192 "198"
"random" "LTR" 155 "198"
"random" "All" 3541 "199"
"random" "SD" 3464 "199"
"random" "NoSD" 2782 "199"
"random" "LINE" 950 "199"
"random" "SINE" 216 "199"
"random" "DNA" 1166 "199"
"random" "LTR" 165 "199"
"random" "All" 3578 "200"
"random" "SD" 3514 "200"
"random" "NoSD" 2801 "200"
"random" "LINE" 916 "200"
"random" "SINE" 230 "200"
"random" "DNA" 1196 "200"
"random" "LTR" 167 "200"
"random" "All" 3529 "201"
"random" "SD" 3469 "201"
"random" "NoSD" 2766 "201"
"random" "LINE" 961 "201"
"random" "SINE" 235 "201"
"random" "DNA" 1174 "201"
"random" "LTR" 164 "201"
"random" "All" 3578 "202"
"random" "SD" 3523 "202"
"random" "NoSD" 2787 "202"
"random" "LINE" 955 "202"
"random" "SINE" 224 "202"
"random" "DNA" 1128 "202"
"random" "LTR" 180 "202"
"random" "All" 3529 "203"
"random" "SD" 3464 "203"
"random" "NoSD" 2785 "203"
"random" "LINE" 940 "203"
"random" "SINE" 249 "203"
"random" "DNA" 1237 "203"
"random" "LTR" 183 "203"
"random" "All" 3525 "204"
"random" "SD" 3458 "204"
"random" "NoSD" 2738 "204"
"random" "LINE" 934 "204"
"random" "SINE" 240 "204"
"random" "DNA" 1201 "204"
"random" "LTR" 156 "204"
"random" "All" 3526 "205"
"random" "SD" 3474 "205"
"random" "NoSD" 2779 "205"
"random" "LINE" 916 "205"
"random" "SINE" 248 "205"
"random" "DNA" 1165 "205"
"random" "LTR" 155 "205"
"random" "All" 3519 "206"
"random" "SD" 3459 "206"
"random" "NoSD" 2766 "206"
"random" "LINE" 910 "206"
"random" "SINE" 221 "206"
"random" "DNA" 1184 "206"
"random" "LTR" 175 "206"
"random" "All" 3567 "207"
"random" "SD" 3516 "207"
"random" "NoSD" 2791 "207"
"random" "LINE" 956 "207"
"random" "SINE" 209 "207"
"random" "DNA" 1167 "207"
"random" "LTR" 156 "207"
"random" "All" 3570 "208"
"random" "SD" 3512 "208"
"random" "NoSD" 2779 "208"
"random" "LINE" 951 "208"
"random" "SINE" 239 "208"
"random" "DNA" 1181 "208"
"random" "LTR" 152 "208"
"random" "All" 3518 "209"
"random" "SD" 3459 "209"
"random" "NoSD" 2748 "209"
"random" "LINE" 944 "209"
"random" "SINE" 258 "209"
"random" "DNA" 1156 "209"
"random" "LTR" 172 "209"
"random" "All" 3519 "210"
"random" "SD" 3460 "210"
"random" "NoSD" 2809 "210"
"random" "LINE" 937 "210"
"random" "SINE" 234 "210"
"random" "DNA" 1195 "210"
"random" "LTR" 170 "210"
"random" "All" 3516 "211"
"random" "SD" 3447 "211"
"random" "NoSD" 2778 "211"
"random" "LINE" 935 "211"
"random" "SINE" 224 "211"
"random" "DNA" 1228 "211"
"random" "LTR" 158 "211"
"random" "All" 3542 "212"
"random" "SD" 3471 "212"
"random" "NoSD" 2793 "212"
"random" "LINE" 939 "212"
"random" "SINE" 221 "212"
"random" "DNA" 1146 "212"
"random" "LTR" 167 "212"
"random" "All" 3553 "213"
"random" "SD" 3496 "213"
"random" "NoSD" 2792 "213"
"random" "LINE" 934 "213"
"random" "SINE" 210 "213"
"random" "DNA" 1170 "213"
"random" "LTR" 165 "213"
"random" "All" 3560 "214"
"random" "SD" 3512 "214"
"random" "NoSD" 2820 "214"
"random" "LINE" 908 "214"
"random" "SINE" 234 "214"
"random" "DNA" 1225 "214"
"random" "LTR" 155 "214"
"random" "All" 3535 "215"
"random" "SD" 3474 "215"
"random" "NoSD" 2757 "215"
"random" "LINE" 888 "215"
"random" "SINE" 216 "215"
"random" "DNA" 1187 "215"
"random" "LTR" 150 "215"
"random" "All" 3541 "216"
"random" "SD" 3481 "216"
"random" "NoSD" 2781 "216"
"random" "LINE" 951 "216"
"random" "SINE" 228 "216"
"random" "DNA" 1138 "216"
"random" "LTR" 146 "216"
"random" "All" 3541 "217"
"random" "SD" 3460 "217"
"random" "NoSD" 2745 "217"
"random" "LINE" 968 "217"
"random" "SINE" 233 "217"
"random" "DNA" 1139 "217"
"random" "LTR" 166 "217"
"random" "All" 3541 "218"
"random" "SD" 3483 "218"
"random" "NoSD" 2811 "218"
"random" "LINE" 973 "218"
"random" "SINE" 252 "218"
"random" "DNA" 1188 "218"
"random" "LTR" 167 "218"
"random" "All" 3561 "219"
"random" "SD" 3490 "219"
"random" "NoSD" 2806 "219"
"random" "LINE" 933 "219"
"random" "SINE" 238 "219"
"random" "DNA" 1216 "219"
"random" "LTR" 167 "219"
"random" "All" 3546 "220"
"random" "SD" 3479 "220"
"random" "NoSD" 2796 "220"
"random" "LINE" 954 "220"
"random" "SINE" 240 "220"
"random" "DNA" 1152 "220"
"random" "LTR" 159 "220"
"random" "All" 3524 "221"
"random" "SD" 3465 "221"
"random" "NoSD" 2763 "221"
"random" "LINE" 906 "221"
"random" "SINE" 219 "221"
"random" "DNA" 1200 "221"
"random" "LTR" 162 "221"
"random" "All" 3542 "222"
"random" "SD" 3475 "222"
"random" "NoSD" 2782 "222"
"random" "LINE" 899 "222"
"random" "SINE" 224 "222"
"random" "DNA" 1166 "222"
"random" "LTR" 174 "222"
"random" "All" 3501 "223"
"random" "SD" 3434 "223"
"random" "NoSD" 2753 "223"
"random" "LINE" 931 "223"
"random" "SINE" 241 "223"
"random" "DNA" 1181 "223"
"random" "LTR" 159 "223"
"random" "All" 3563 "224"
"random" "SD" 3495 "224"
"random" "NoSD" 2783 "224"
"random" "LINE" 925 "224"
"random" "SINE" 219 "224"
"random" "DNA" 1180 "224"
"random" "LTR" 168 "224"
"random" "All" 3518 "225"
"random" "SD" 3461 "225"
"random" "NoSD" 2750 "225"
"random" "LINE" 924 "225"
"random" "SINE" 229 "225"
"random" "DNA" 1162 "225"
"random" "LTR" 147 "225"
"random" "All" 3551 "226"
"random" "SD" 3498 "226"
"random" "NoSD" 2816 "226"
"random" "LINE" 978 "226"
"random" "SINE" 255 "226"
"random" "DNA" 1180 "226"
"random" "LTR" 174 "226"
"random" "All" 3534 "227"
"random" "SD" 3473 "227"
"random" "NoSD" 2809 "227"
"random" "LINE" 915 "227"
"random" "SINE" 231 "227"
"random" "DNA" 1158 "227"
"random" "LTR" 173 "227"
"random" "All" 3553 "228"
"random" "SD" 3483 "228"
"random" "NoSD" 2807 "228"
"random" "LINE" 947 "228"
"random" "SINE" 239 "228"
"random" "DNA" 1168 "228"
"random" "LTR" 168 "228"
"random" "All" 3553 "229"
"random" "SD" 3488 "229"
"random" "NoSD" 2782 "229"
"random" "LINE" 990 "229"
"random" "SINE" 227 "229"
"random" "DNA" 1173 "229"
"random" "LTR" 168 "229"
"random" "All" 3548 "230"
"random" "SD" 3489 "230"
"random" "NoSD" 2803 "230"
"random" "LINE" 937 "230"
"random" "SINE" 236 "230"
"random" "DNA" 1171 "230"
"random" "LTR" 180 "230"
"random" "All" 3564 "231"
"random" "SD" 3512 "231"
"random" "NoSD" 2819 "231"
"random" "LINE" 961 "231"
"random" "SINE" 231 "231"
"random" "DNA" 1179 "231"
"random" "LTR" 160 "231"
"random" "All" 3542 "232"
"random" "SD" 3465 "232"
"random" "NoSD" 2750 "232"
"random" "LINE" 921 "232"
"random" "SINE" 217 "232"
"random" "DNA" 1201 "232"
"random" "LTR" 160 "232"
"random" "All" 3564 "233"
"random" "SD" 3494 "233"
"random" "NoSD" 2762 "233"
"random" "LINE" 930 "233"
"random" "SINE" 232 "233"
"random" "DNA" 1247 "233"
"random" "LTR" 138 "233"
"random" "All" 3582 "234"
"random" "SD" 3527 "234"
"random" "NoSD" 2844 "234"
"random" "LINE" 956 "234"
"random" "SINE" 206 "234"
"random" "DNA" 1207 "234"
"random" "LTR" 150 "234"
"random" "All" 3520 "235"
"random" "SD" 3467 "235"
"random" "NoSD" 2802 "235"
"random" "LINE" 951 "235"
"random" "SINE" 235 "235"
"random" "DNA" 1193 "235"
"random" "LTR" 166 "235"
"random" "All" 3555 "236"
"random" "SD" 3491 "236"
"random" "NoSD" 2789 "236"
"random" "LINE" 947 "236"
"random" "SINE" 222 "236"
"random" "DNA" 1189 "236"
"random" "LTR" 157 "236"
"random" "All" 3564 "237"
"random" "SD" 3512 "237"
"random" "NoSD" 2775 "237"
"random" "LINE" 947 "237"
"random" "SINE" 222 "237"
"random" "DNA" 1177 "237"
"random" "LTR" 169 "237"
"random" "All" 3556 "238"
"random" "SD" 3503 "238"
"random" "NoSD" 2776 "238"
"random" "LINE" 957 "238"
"random" "SINE" 249 "238"
"random" "DNA" 1187 "238"
"random" "LTR" 154 "238"
"random" "All" 3546 "239"
"random" "SD" 3467 "239"
"random" "NoSD" 2801 "239"
"random" "LINE" 903 "239"
"random" "SINE" 224 "239"
"random" "DNA" 1195 "239"
"random" "LTR" 172 "239"
"random" "All" 3534 "240"
"random" "SD" 3463 "240"
"random" "NoSD" 2764 "240"
"random" "LINE" 871 "240"
"random" "SINE" 227 "240"
"random" "DNA" 1154 "240"
"random" "LTR" 168 "240"
"random" "All" 3553 "241"
"random" "SD" 3482 "241"
"random" "NoSD" 2811 "241"
"random" "LINE" 931 "241"
"random" "SINE" 220 "241"
"random" "DNA" 1172 "241"
"random" "LTR" 158 "241"
"random" "All" 3545 "242"
"random" "SD" 3476 "242"
"random" "NoSD" 2823 "242"
"random" "LINE" 979 "242"
"random" "SINE" 233 "242"
"random" "DNA" 1186 "242"
"random" "LTR" 157 "242"
"random" "All" 3525 "243"
"random" "SD" 3460 "243"
"random" "NoSD" 2716 "243"
"random" "LINE" 945 "243"
"random" "SINE" 219 "243"
"random" "DNA" 1154 "243"
"random" "LTR" 169 "243"
"random" "All" 3531 "244"
"random" "SD" 3475 "244"
"random" "NoSD" 2807 "244"
"random" "LINE" 931 "244"
"random" "SINE" 229 "244"
"random" "DNA" 1176 "244"
"random" "LTR" 160 "244"
"random" "All" 3560 "245"
"random" "SD" 3493 "245"
"random" "NoSD" 2814 "245"
"random" "LINE" 932 "245"
"random" "SINE" 214 "245"
"random" "DNA" 1140 "245"
"random" "LTR" 160 "245"
"random" "All" 3567 "246"
"random" "SD" 3505 "246"
"random" "NoSD" 2792 "246"
"random" "LINE" 921 "246"
"random" "SINE" 247 "246"
"random" "DNA" 1190 "246"
"random" "LTR" 146 "246"
"random" "All" 3554 "247"
"random" "SD" 3474 "247"
"random" "NoSD" 2771 "247"
"random" "LINE" 915 "247"
"random" "SINE" 232 "247"
"random" "DNA" 1190 "247"
"random" "LTR" 164 "247"
"random" "All" 3577 "248"
"random" "SD" 3514 "248"
"random" "NoSD" 2841 "248"
"random" "LINE" 939 "248"
"random" "SINE" 259 "248"
"random" "DNA" 1200 "248"
"random" "LTR" 168 "248"
"random" "All" 3524 "249"
"random" "SD" 3468 "249"
"random" "NoSD" 2713 "249"
"random" "LINE" 893 "249"
"random" "SINE" 222 "249"
"random" "DNA" 1137 "249"
"random" "LTR" 176 "249"
"random" "All" 3547 "250"
"random" "SD" 3494 "250"
"random" "NoSD" 2776 "250"
"random" "LINE" 922 "250"
"random" "SINE" 244 "250"
"random" "DNA" 1234 "250"
"random" "LTR" 141 "250"
"random" "All" 3550 "251"
"random" "SD" 3476 "251"
"random" "NoSD" 2821 "251"
"random" "LINE" 928 "251"
"random" "SINE" 239 "251"
"random" "DNA" 1187 "251"
"random" "LTR" 158 "251"
"random" "All" 3527 "252"
"random" "SD" 3465 "252"
"random" "NoSD" 2769 "252"
"random" "LINE" 951 "252"
"random" "SINE" 219 "252"
